ReturnId,IsReceiptPresent,ReceiptId,ReturnDate,ReturnPrice,CustomerName,Street,City,State,CustomerPhone,CreditCardNum,CreditCardExpire,GiftCardNumber,EmployeeId,CustomerID
7476,False,6391,2024-01-17 05:34:22.293294,32793,Matthew Lester,012 Kristin Tunnel,West Kelly,South Carolina,6954634896,0553811532127839,2021-07-08 10:05:41.012334,4960,19694,10437
7060,False,9493,2024-02-13 13:16:34.453674,533606607,Teresa Rush,576 Torres Highway,Pachecomouth,Wisconsin,932-588-2118,1703907711675025,2022-08-29 04:44:08.235144,3755,41845,10438
5330,False,3380,2024-01-27 11:48:04.139875,16.5,Christina Henry,036 Simmons Garden,West Patrick,Nebraska,001-674-528-3215x82557,2839202278378134,2021-10-02 10:04:59.952664,8331,94877,10439
7353,True,9602,2024-04-03 18:08:12.608422,4,Wesley Weaver,142 Jordan Greens,Lake Davidborough,Maryland,3988709332,3389336686742919,2023-05-14 22:25:42.295164,1131,81344,10440
4298,False,150,2024-04-05 07:55:05.608662,738,Claire Gomez,3547 Fernandez Hill Apt. 484,East Chad,Oklahoma,447-767-5396x79171,8752330786629040,2020-02-25 08:33:05.390763,1620,26093,10441
3827,True,7311,2024-02-13 03:54:24.408671,9392,Richard Adams,45145 Jacobson Road Suite 951,South Jamesbury,Michigan,4634685201,6140246974441633,2022-10-14 15:16:28.716636,847,84034,10442
9744,False,9931,2024-01-12 09:15:19.036921,547525013,Jay Gibbs,973 Dawn Freeway,Morrisshire,Wyoming,(406)360-6887,6970317502658495,2021-02-20 04:25:56.081063,1709,69674,10443
601,True,1883,2024-03-12 18:45:43.201039,927331,Mr. Nathan Cervantes,902 Velasquez Fort Apt. 916,West Carolshire,South Carolina,714-354-1537,8697641919012990,2023-03-15 00:48:41.055984,1660,40295,10444
3215,False,9345,2024-02-07 11:20:45.750411,5,Daniel Ruiz,75366 John Meadows,North Deannafort,Virginia,878.755.9693,1623906255065325,2020-02-19 08:17:06.552233,2522,69674,10445
8931,True,8464,2024-01-19 03:20:42.680029,86351228,Steven Moore,928 Danielle Glens,Douglasville,Washington,589.529.3684x643,3605870787843820,2023-06-20 22:44:13.727984,1080,80899,10446
6304,True,4042,2024-03-04 06:20:19.476230,9894377,Timothy Torres,87991 Walker Rest,Heatherbury,Nevada,921-210-0781x6826,6362610208285546,2024-04-09 02:22:09.035385,6262,41845,10447
8790,True,7528,2024-03-31 07:35:07.819801,22595,Crystal Williams,6923 Perez Spring,Villegasberg,Delaware,(942)711-6378,5365239131688065,2023-09-25 00:58:44.706540,4476,57258,10448
3438,True,6049,2024-01-14 07:24:45.502571,23829,Michael Cuevas,45615 Powell Walk Apt. 668,Johnmouth,Florida,(968)463-6660x066,0325135408815447,2022-01-30 14:44:27.750835,4927,81344,10449
2403,False,5988,2024-01-11 19:40:46.509444,7495406,Daniel Chandler,55298 Freeman Locks,Angelaville,Idaho,+1-392-769-6450,4406576273474950,2020-12-08 07:41:07.389688,2993,40295,10450
1062,False,1618,2024-01-01 04:49:17.603072,76,Christine Lane,008 Salas Fords,Wilsontown,California,908-310-9025x30175,2560488846803185,2021-11-12 11:41:47.754695,823,79023,10451
7528,True,7026,2024-03-10 05:59:52.827041,472622,Carlos Gonzalez,5637 Edgar Lakes Apt. 596,Garretttown,Michigan,001-512-251-4721,7274609676111349,2022-02-13 20:27:27.377732,8848,61373,10452
9903,False,5469,2024-01-29 10:59:01.450370,54539187,Ruth Perez,55244 Vanessa Club Suite 521,Heatherchester,Massachusetts,454-603-4190x09720,4056469248553042,2021-12-29 14:41:28.204622,9346,40295,10453
3374,True,1873,2024-03-21 09:51:56.913857,763513,Jonathan Howard,5376 Greer Roads Suite 234,Charlesport,Missouri,(909)397-1015,8615341538936931,2023-09-13 08:38:44.699170,5245,41845,10454
3185,False,3842,2024-02-03 21:02:18.485434,94971718,Terry Gomez,69594 Caitlin Flat,Bryantstad,Arizona,001-972-960-1866x55612,6002813775346177,2023-06-22 13:12:41.599910,7973,29733,10455
1372,True,9462,2024-02-08 19:16:49.620378,1,Janet Holmes,30441 Jill Crest,Danaberg,Massachusetts,(666)338-6254,4680050097305120,2022-06-29 20:54:40.035329,9369,29733,10456
244,False,7591,2024-03-22 00:10:22.943985,60490,Mark Collins,040 Newton Plains,New Danielshire,Alaska,+1-495-722-5719x252,5813592795765505,2023-03-19 14:13:29.563937,9538,81344,10457
3451,False,5397,2024-02-26 19:33:51.185676,613292520,Christina Stewart,847 Curtis Trail Suite 927,Jonesburgh,Tennessee,416-223-3108x6012,3390401958059105,2020-03-16 21:52:49.721668,1093,28960,10458
1008,True,3333,2024-01-15 14:38:08.780405,500059889,Heather Patterson,83876 Jimenez Centers Apt. 352,Angieborough,Illinois,985.488.6141,4250120772407115,2024-04-07 14:55:03.294779,8465,27935,10459
1514,True,8977,2024-04-05 00:14:45.859273,84235481,Travis Stafford,7194 David Circle Apt. 431,Grahamchester,Vermont,907-499-2612x62492,3201845155880843,2022-12-30 06:04:42.341395,1031,27935,10460
3056,False,3400,2024-01-05 20:16:18.777271,34077,Ruth Li,3697 Meyer Summit Apt. 422,South Jacobborough,Missouri,+1-478-671-8120x073,1005214710049015,2024-02-17 05:00:56.028656,9001,69674,10461
3662,False,564,2024-02-15 07:11:59.780293,607223669,Tammy Johnson,349 Amy Parkway,Aguilartown,Wisconsin,6849049729,0639186988059910,2021-07-08 15:17:58.717945,3728,69674,10462
1225,True,5284,2024-02-28 04:34:05.901178,592255232,David Banks,505 Catherine Cape,Lake Terrifurt,Alabama,001-476-504-0680x122,7493326597606533,2022-09-07 20:57:11.569606,7630,60657,10463
5446,True,94,2024-03-31 01:02:24.501073,382,Mr. Connor Ramos,680 Marsh Ridge Suite 803,Camachoport,Montana,436-725-0137x088,2713679206539765,2022-10-01 02:53:20.987276,1234,79023,10464
6570,False,8883,2024-03-03 06:20:40.504142,149760845,Brian Marshall,3880 Mckenzie Dam,East Briantown,Alaska,+1-780-371-1959x765,3557517529297744,2023-07-11 14:28:22.423651,678,97986,10465
971,False,240,2024-02-04 00:38:47.861129,821421,Jennifer Wilcox,72232 Booth Camp,Port Edwardview,Missouri,(949)763-0301x39261,3358695357951012,2021-02-17 08:38:50.125949,9889,79023,10466
3927,True,7416,2024-01-29 09:21:47.119013,809291,Gloria Reese,8961 Barker Lake Suite 220,Garcialand,New Mexico,001-529-798-9349x420,8490678427084597,2023-02-01 19:56:31.551045,824,94877,10467
7862,False,1385,2024-02-28 21:02:23.633791,895,Douglas Carroll,705 Edward Well Suite 702,Amberchester,Pennsylvania,001-343-747-5439x740,4906219672395949,2020-02-01 08:47:00.992207,1999,54061,10468
9621,False,4743,2024-01-15 11:29:04.137187,302,Omar Fox,162 Navarro Spurs Suite 082,Leonhaven,New York,6683713953,5642851559845344,2020-04-17 03:10:33.199542,8070,94877,10469
1369,False,3665,2024-03-01 19:21:31.844867,0,Brad Rowe,680 Kristy Ranch,Lake Danielle,Illinois,238.777.4687x001,7634175816334597,2023-05-23 03:16:30.931013,8382,26122,10470
871,True,8981,2024-01-28 04:55:15.800451,5408,Brent Miller,0596 Ellis Route Suite 419,Josephville,Delaware,001-960-277-3157x19343,5897827807428038,2020-01-21 15:12:27.151586,698,28960,10471
9718,True,8673,2024-02-13 05:46:17.589445,495031841,Elizabeth Austin,41153 Laura Pines,Wigginstown,Washington,001-391-920-2797,1050247689056774,2021-01-06 00:10:48.389170,381,92530,10472
3252,True,5064,2024-01-22 05:40:50.580949,8,Isabella Morse,6098 Phillip Burgs,Paulborough,Illinois,(220)841-0822,6941976964743723,2021-02-07 09:58:17.088249,2002,69674,10473
9102,False,3514,2024-02-01 01:20:52.951944,0,Antonio Robinson,014 Ortega Run,Rogersbury,Virginia,001-783-788-2405x79270,2924333177576278,2021-08-10 14:27:13.512532,5044,84966,10474
7442,False,2631,2024-01-18 20:14:36.395877,278,Sandra Sanchez,893 Mike Junction,Stanleyfort,Kansas,+1-725-758-5218,1694989292926983,2023-10-31 20:35:49.123099,3980,19694,10475
7238,False,6788,2024-01-02 21:45:27.795400,3651.0,Thomas Martin,57146 Sanders Cape Apt. 049,Lake Debra,Indiana,560.689.5286x91618,7464487522728823,2020-07-26 21:36:54.001548,9086,29733,10476
7039,False,878,2024-02-01 08:05:51.319124,1036,Barry Kelly,02361 Eaton Village,Lake Nicholas,Alaska,989.483.5922x0675,1032499408148669,2020-11-06 21:07:20.124905,6401,57258,10477
4089,False,8326,2024-01-12 18:02:41.200668,326110,Ashley Ortiz,95340 Regina Islands Suite 248,Zavalaside,Montana,549.869.1504,8339320436800986,2020-11-20 05:21:02.413292,1598,84966,10478
1983,True,8907,2024-01-06 04:33:36.631337,30,Frederick Nguyen,3235 Massey Gardens,Lake Tracy,Wyoming,001-365-460-6429x5037,8268406589810392,2022-09-21 02:38:18.776259,7295,79023,10479
9299,False,4536,2024-03-25 05:01:07.794962,4941363,Christopher Mccarty,78973 John Mount,Moorechester,Kansas,+1-399-914-9112x00611,1834565230098097,2022-01-29 11:11:08.423758,1663,84966,10480
4592,False,7878,2024-03-31 12:47:28.594083,406874,Jesse Parks,762 Terri Roads Apt. 200,Port Erikaton,Connecticut,001-846-631-5015x4493,5357906041686822,2024-01-07 07:43:36.499973,2994,71186,10481
9811,False,40,2024-02-15 00:53:52.515598,71131743,Thomas Patterson,560 Connor Cliffs,New Petermouth,Washington,+1-984-323-2570,2804160352775152,2020-07-16 14:25:04.323447,8722,27935,10482
6754,False,8051,2024-02-09 06:01:05.237741,309651250,David Benson,5147 Charles Well,Jameston,Nebraska,001-527-937-4058x21257,4368385373098557,2023-12-29 16:45:15.725208,959,92530,10483
4959,True,8008,2024-01-08 10:20:00.340909,7,Ashley Martin,62559 Black Mountains,Port Jennifertown,Michigan,+1-476-545-8046x02745,4614960423903303,2024-02-01 04:48:01.982009,8745,54061,10484
8219,False,2110,2024-03-11 13:50:59.879632,0,Melissa Bender,362 Martin Corners Suite 704,Port Debra,Maryland,+1-490-561-5270,9198474066494028,2021-09-27 05:18:30.689833,4132,60657,10485
6038,True,4723,2024-04-07 23:41:09.081917,8452,Austin Dominguez,55399 Best Neck Suite 862,Smithfurt,Hawaii,+1-711-596-2793x595,9489414054455954,2022-02-01 20:27:49.894484,2427,26093,10486
259,False,5298,2024-03-19 03:24:13.791257,54,Jerry Richardson,47337 Sharon Street Apt. 688,New Brianborough,Maryland,282-666-5968x44162,0576517019434287,2021-06-04 09:54:38.562968,8561,79023,10487
1324,False,8132,2024-03-02 21:23:27.977314,24150468,Gabriel Frank,8302 Carr Key,Melissaport,Indiana,001-247-430-8159x9317,3376027965438244,2022-02-28 00:51:26.925667,3072,81344,10488
336,True,6449,2024-02-23 20:46:50.025735,5824023,Kimberly Morales,77119 Diane Brook,West Gabriellaport,Louisiana,2479429916,7863107023815277,2020-02-23 07:40:41.079862,2900,29733,10489
6893,True,2378,2024-04-07 15:48:48.367778,85382357,Sandra Pearson,65750 Terri Heights,West Donna,Virginia,(575)206-4987x573,7961604274244481,2024-02-09 22:07:47.379981,9477,40295,10490
673,False,155,2024-01-28 09:05:30.232469,709,Sarah Meyers,3100 Brooke Station Suite 002,New Lisastad,Massachusetts,001-327-463-6569x9567,4440018073162096,2020-06-13 04:46:25.648162,9136,97986,10491
5899,True,4528,2024-01-13 15:15:35.159588,941,Andrew Mueller,64553 Hughes Prairie Apt. 244,Ballardview,Mississippi,+1-544-469-7893x817,1102015926532341,2023-02-05 21:58:54.638500,190,97986,10492
9195,False,9796,2024-01-03 02:30:41.660559,0,Marissa Lewis,8868 Rivera Land Suite 079,North Deborahberg,Montana,9347669550,1517532306856479,2021-09-14 05:38:05.597728,3330,81344,10493
4727,False,8480,2024-04-04 10:33:05.611991,22569,Matthew Lee,62103 Stevens Trace Suite 469,South Michael,Georgia,001-829-853-6187x8662,8649363165070470,2022-05-25 04:39:13.696835,4523,80899,10494
6464,False,9100,2024-03-12 04:28:31.458465,4068,Terri Howell,98305 Flowers Island Suite 603,West Sandrachester,Michigan,633-720-2064x10232,0048919496086106,2021-05-30 09:56:29.138466,267,41845,10495
7086,True,895,2024-04-07 15:47:12.420496,153030875,Benjamin Oliver,7293 Rachel Pine Apt. 704,Michaelchester,Minnesota,001-427-732-7675x837,4579598900509805,2020-07-15 04:02:54.670537,1574,94877,10496
5740,False,5367,2024-03-13 09:23:26.797795,2,Kevin Martin,0931 Mcdaniel Plain,South Jasonton,Utah,001-618-355-9804,3882316983219463,2022-04-06 22:41:03.997300,6399,81344,10497
9973,False,2561,2024-03-07 05:10:40.027645,42658797,Debra Pierce,33453 Carr Estates,Lake Samueltown,Alaska,866.961.1232,5674161768224206,2020-11-25 03:21:24.498825,3092,29733,10498
2925,True,1005,2024-01-04 05:52:08.515308,4764,Stephanie Martinez,40979 Soto Fields Suite 803,Cameronmouth,Alaska,001-612-523-9528x248,1497386675487966,2022-05-22 01:01:06.360469,4247,84034,10499
7251,False,7895,2024-03-22 12:56:18.430783,7231,Kendra Ruiz,7656 Zachary Underpass Apt. 388,North Christopherstad,Massachusetts,001-486-589-2365,8897274858426488,2023-09-13 05:24:50.013282,6199,57258,10500
6409,False,679,2024-03-25 08:53:35.918530,789098059,Javier Oconnell,447 Adams Knolls Apt. 543,Gregton,Hawaii,268.251.3898x3767,3155856734435941,2020-05-11 17:47:23.152487,2771,26122,10501
610,False,453,2024-02-21 06:54:28.393913,2,Kathryn Perez,713 David Knoll Apt. 070,West Michael,Wyoming,852-207-1750x745,4428366289297698,2021-11-07 17:38:17.011092,8043,26122,10502
9734,True,2049,2024-01-29 06:11:06.173272,45,Alec Porter,787 Jenna Points,South Jasonburgh,Virginia,(534)869-8748x6692,8231842314642971,2023-12-30 08:09:17.270048,4995,71186,10503
5122,True,3568,2024-02-07 23:09:08.077796,9704,Ryan Fletcher,8020 Chase Extension Apt. 158,Atkinsview,Kansas,772.928.9138x4604,7521904166404787,2020-07-20 02:05:21.434904,4805,94877,10504
1277,False,7594,2024-04-06 23:53:07.005173,8617583,Sarah Gonzalez,059 Gabrielle Knolls,Timothyhaven,Wisconsin,850.810.9577x8063,0226169663792239,2021-07-05 12:18:41.586495,9957,61373,10505
9898,True,5946,2024-04-07 05:07:42.072669,2,Danielle Oconnell,99905 Ferguson Junction,Port Nancytown,Connecticut,470-854-8988x105,4701853964568487,2021-06-13 12:32:46.301808,9471,26122,10506
6294,True,9765,2024-02-09 11:14:46.797615,137827551,Kenneth Mack,9225 Hernandez Crest Suite 232,Allisonville,North Carolina,(418)926-4348,5096794136226631,2023-07-25 20:04:00.343436,3506,28960,10507
6839,False,6232,2024-02-23 23:17:10.660952,17630,Richard Garcia,1960 Gerald Port,Snyderville,Ohio,001-348-888-0022x5432,5675989488678113,2022-10-24 02:57:12.848953,5689,80899,10508
5632,False,4803,2024-01-21 05:28:17.976051,8055,Gregory Barnes,858 Joseph Views Suite 387,South Valerieview,Iowa,001-473-790-1274x984,6914878954323276,2022-04-23 15:41:37.871879,8312,52272,10509
552,False,6480,2024-04-04 15:49:20.818806,65439182,Danielle Hawkins,829 Golden Hollow,Paultown,Montana,4532604410,8123973617236565,2020-07-06 22:32:40.745154,2776,54061,10510
9813,False,8304,2024-02-07 23:41:17.639410,933096,Anthony Turner,54426 Mendoza Branch,North Colinton,South Carolina,+1-640-220-6891x2611,3050663495173734,2023-03-11 23:59:53.005450,5930,92530,10511
904,False,5483,2024-04-02 15:21:22.765490,66814,Donald Vincent,043 Bryan Groves,Tonyburgh,Indiana,+1-930-470-4057x5881,1168139041357777,2022-08-05 20:05:42.242267,833,80899,10512
5890,False,1160,2024-03-15 03:01:37.331803,54,Vanessa Sherman,60800 Spencer Mount Apt. 925,Lake Heatherbury,Alabama,+1-215-301-4539x937,0766396064247814,2023-01-26 00:42:44.380098,1181,29733,10513
2297,False,2611,2024-01-14 16:23:08.562886,117709561,Robert Robbins,154 Boyd Point,Sancheztown,Pennsylvania,554-355-4907x6909,2105366901049913,2021-01-27 11:30:39.319886,4054,69674,10514
7719,True,685,2024-03-18 10:44:40.712118,21038081,John Hobbs,67481 Rebecca Circles Suite 797,Bryanton,Ohio,001-353-812-2979x85629,7971266676754389,2020-05-07 20:23:35.293088,2911,97986,10515
6053,False,9949,2024-03-02 08:44:10.926051,6084254,Meghan Smith,023 Amy Summit Apt. 222,South Michael,Arizona,887.874.8356,8368556328759816,2020-04-30 15:17:52.167409,468,52272,10516
6264,False,4715,2024-02-23 13:46:21.736813,3472,Robert Beck,474 Mcpherson Courts Apt. 130,Port Samuelburgh,Florida,384.997.7150x871,8819503068042023,2021-01-12 11:48:18.420108,9806,71186,10517
2447,False,4695,2024-02-28 06:10:03.461624,7071645,Crystal Berg,25392 Brian Center Suite 635,Deborahborough,South Carolina,366.904.5673x7992,1312494490778898,2020-10-22 03:33:43.405712,4045,71186,10518
8258,True,7288,2024-03-31 05:12:11.817067,73019438,Kristen Parker,92384 Vazquez Pike Apt. 844,Skinnerburgh,Tennessee,712-210-4293,2418388808317010,2023-01-03 02:25:05.437878,308,84034,10519
3434,False,6405,2024-02-19 08:07:05.326341,6,Danielle Ware,3485 Kennedy Street,New Seanmouth,California,(983)713-4363,2839408985305691,2023-01-27 09:13:21.372617,5184,60657,10520
6671,True,8888,2024-02-09 14:58:47.084346,54536163,Amy Hunter,149 Trujillo Causeway Apt. 963,Hannahborough,Massachusetts,+1-819-255-7613x78414,0807471329663151,2022-12-26 01:40:14.528250,4513,52272,10521
5665,False,7842,2024-03-09 23:49:04.458616,11678,Lauren Adams,61127 Bryant Stravenue Apt. 271,Patelborough,Kansas,+1-555-936-1055,5458036847478967,2023-02-14 07:28:57.556340,5222,52272,10522
2419,True,1430,2024-01-09 20:23:02.056270,141416055,Nicole Mckinney,839 Cameron Ramp Apt. 404,Tinamouth,North Carolina,+1-564-631-2009x3119,2483455249098537,2023-10-10 01:14:00.834380,9858,52272,10523
412,False,7781,2024-04-10 15:03:32.090510,892.5,Heather Lozano,9408 Sharp Fort,North Tiffanyton,Louisiana,(387)732-1114x007,5684112099044051,2023-10-17 09:18:09.545987,7527,71186,10524
6365,True,7589,2024-01-30 13:05:05.235104,4421127,Jennifer Kim,340 Mitchell Spurs,Lake Kelly,Maine,(328)234-0473,2233123106135426,2023-09-02 13:37:57.513976,3859,52272,10525
6603,False,214,2024-01-28 03:16:09.078037,0,Amber Bowman,56494 Jennifer Plains,North Joseph,Virginia,(327)712-9306,1016030832927409,2021-04-02 13:31:55.929770,6709,41845,10526
732,True,2867,2024-01-21 18:50:23.446485,484785482,Anthony Cain,68779 Carter Keys Suite 235,North Patricia,Georgia,001-598-654-9073x291,8432291420330427,2022-08-29 05:31:04.487098,8779,57258,10527
3420,False,6088,2024-01-21 17:28:05.862490,40,Andrew Young,73109 Bender Extension,Kellerhaven,Pennsylvania,268.348.6125x55489,0190375500506193,2021-06-21 01:55:42.717451,5995,27935,10528
3987,False,6180,2024-01-10 17:30:22.171401,38595257,Anthony Reid,7630 Jo Ranch Suite 613,New Robert,Maine,(824)955-7771x2992,5726992914808134,2022-05-14 14:46:05.778307,1577,41845,10529
7532,False,2874,2024-01-03 02:29:31.075671,12887,Susan Bowen,56866 Megan Tunnel,New Andrew,Indiana,001-278-711-6546x97911,3650880073197404,2021-08-24 12:57:33.679343,5300,52272,10530
6402,False,1214,2024-03-05 15:10:24.767563,845181,Joseph Johnson,2361 Lee Squares,New Barbaratown,New Mexico,834.591.3838,2618389355051416,2020-03-18 14:40:15.230951,7469,54061,10531
7275,True,898,2024-03-12 13:07:03.087106,56198,Dale Cooper,053 Mary Parks,Myersville,Missouri,001-763-875-7177x33327,0393303009556223,2022-01-24 03:40:50.930474,6181,52272,10532
6728,True,8348,2024-03-11 20:55:27.244370,27,Taylor Chambers,94225 Anna Stream,Michaelmouth,Alabama,948.417.6869x261,4538038290385018,2021-11-02 03:39:27.947675,4626,84966,10533
2755,True,6488,2024-03-29 11:46:27.906786,90106,Danielle Compton,74613 Tran Roads,East Zachary,Oregon,838.998.4146x67594,1760516892202751,2023-02-05 15:04:53.169632,8695,69674,10534
1859,True,9570,2024-03-28 13:50:02.942494,39,Kendra Lawrence,564 Torres Green Suite 084,Cunninghamton,Kentucky,207.822.2217x323,0873053037370107,2023-06-04 01:54:08.406017,5034,84034,10535
7579,False,9448,2024-01-09 16:19:39.819766,4790701.5,Monica Carr,04420 Edwards Canyon Apt. 308,Johnsonborough,New Hampshire,+1-893-742-2405x1051,9679042535925035,2024-01-06 06:32:50.922119,6733,27935,10536
5881,False,2955,2024-04-10 09:09:32.688834,6662,Christopher Barr,16931 Harrington Brooks,Port Jeanchester,California,268.874.4631,0121766365715602,2022-06-19 11:10:38.824172,4561,54061,10537
9297,True,448,2024-02-19 00:06:47.836498,1,Scott Martinez,3899 Castillo Light Apt. 807,East Ryanfort,Maryland,986.534.0845x91191,1875995449736718,2023-11-13 07:57:34.906291,7129,57258,10538
8325,False,5502,2024-03-04 00:20:21.529457,668,Jim Gilmore,23407 Christopher Forge Apt. 354,New Coltonmouth,Arizona,(377)402-2074x239,9782560829888965,2023-01-02 00:14:09.144707,4021,61373,10539
5708,False,4870,2024-04-09 23:07:46.062209,4350812,Shawn Harper,10084 Dennis Highway Suite 480,North Chadtown,New Hampshire,491-642-5136x1442,1377132283627110,2020-01-25 02:07:41.867611,5075,69674,10540
1480,True,6884,2024-03-11 23:45:32.763842,0,Claudia Baker,357 Kayla Flats Suite 798,Ryanview,Colorado,001-792-527-1046x4982,5276457703077853,2020-09-21 04:45:03.710994,6353,41845,10541
